word,segments,pseudoword,statistics_overlap_ratio,statistics_plain_length,statistics_lexicality,statistics_ned1,statistics_old20,statistics_overlap,statistics_transition_frequencies_0,statistics_transition_frequencies_1,statistics_transition_frequencies_2,statistics_transition_frequencies_3,statistics_transition_frequencies_4,statistics_transition_frequencies_5,statistics_transition_frequencies_6,difference_statistics_plain_length,difference_statistics_ned1,difference_statistics_old20,difference_statistics_transition_frequencies_0,difference_statistics_transition_frequencies_1,difference_statistics_transition_frequencies_2,difference_statistics_transition_frequencies_3,difference_statistics_transition_frequencies_4,difference_statistics_transition_frequencies_5,difference_statistics_transition_frequencies_6
laenama,lae-na-ma,muinada,2/3,5,N,0,2.6,6,1077,14,48,831,449,3208,1323,762,2585,7557,0,-1,0.75,-8,-10,-77,0,0,0,97,-45,0,0
laenama,lae-na-ma,meinada,2/3,5,N,0,2.65,6,1077,17,172,831,449,3208,1323,762,2585,7557,0,-1,0.7999999999999998,-8,-7,47,0,0,0,97,-45,0,0
lähe,lä-he,häve,2/3,2,N,2,1.9,4,20,14,872,297,127,1105,4323,0,-13,0.75,-8,-6,0,-8,7,0,0
lähe,lä-he,säve,2/3,2,N,4,1.8,4,13,10,872,297,127,1105,4323,0,-11,0.6500000000000001,-15,-10,0,-8,7,0,0
lähe,lä-he,jäve,2/3,2,N,4,1.8,4,25,11,872,297,127,1105,4323,0,-11,0.6500000000000001,-3,-9,0,-8,7,0,0
lähe,lä-he,mäve,2/3,2,N,2,1.9,4,15,7,872,297,127,1105,4323,0,-13,0.75,-13,-13,0,-8,7,0,0
lähe,lä-he,päve,2/3,2,N,3,1.85,4,37,18,872,297,127,1105,4323,0,-12,0.7000000000000002,9,-2,0,-8,7,0,0
lähe,lä-he,köve,2/3,2,N,2,1.9,4,16,4,872,297,127,1105,4323,0,-13,0.75,-12,-16,0,-8,7,0,0
lähe,lä-he,ölve,2/3,2,N,1,1.95,4,1,1,872,297,127,1105,4323,0,-14,0.8,-27,-19,0,-8,7,0,0
lähe,lä-he,söve,2/3,2,N,2,1.9,4,7,1,872,297,127,1105,4323,0,-13,0.75,-21,-19,0,-8,7,0,0
lähe,lä-he,vöve,2/3,2,N,0,2.0,4,2,2,872,297,127,1105,4323,0,-15,0.8500000000000001,-26,-18,0,-8,7,0,0
lähe,lä-he,äkve,2/3,2,N,1,1.95,4,1,1,872,297,127,1105,4323,0,-14,0.8,-27,-19,0,-8,7,0,0
läkitama,lä-ki-ta-ma,ähpataga,2/3,6,N,0,3.8,8,15,15,810,185,23,1505,1737,1787,3343,689,584,1885,6147,0,0,1.25,-46,-43,0,-45,-70,-109,0,0,0,-112,121,0,0
läkitama,lä-ki-ta-ma,ähbataga,2/3,6,N,0,3.85,8,15,15,810,322,111,1505,1737,1787,3343,689,584,1885,6147,0,0,1.3000000000000003,-46,-43,0,92,18,-109,0,0,0,-112,121,0,0
läkitama,lä-ki-ta-ma,ööpataga,2/3,6,N,0,3.85,8,5,5,810,185,23,1505,1737,1787,3343,689,584,1885,6147,0,0,1.3000000000000003,-56,-53,0,-45,-70,-109,0,0,0,-112,121,0,0
läkitama,lä-ki-ta-ma,ööbataga,2/3,6,N,0,3.9,8,5,5,810,322,111,1505,1737,1787,3343,689,584,1885,6147,0,0,1.35,-56,-53,0,92,18,-109,0,0,0,-112,121,0,0
läkitama,lä-ki-ta-ma,löpataga,2/3,6,N,0,3.5,8,2,2,810,185,23,1505,1737,1787,3343,689,584,1885,6147,0,0,0.9500000000000002,-59,-56,0,-45,-70,-109,0,0,0,-112,121,0,0
läkitama,lä-ki-ta-ma,löbataga,2/3,6,N,0,3.55,8,2,2,810,322,111,1505,1737,1787,3343,689,584,1885,6147,0,0,1.0,-59,-56,0,92,18,-109,0,0,0,-112,121,0,0
läkitama,lä-ki-ta-ma,föbataga,2/3,6,N,0,3.95,8,1,1,810,322,111,1505,1737,1787,3343,689,584,1885,6147,0,0,1.4000000000000004,-60,-57,0,92,18,-109,0,0,0,-112,121,0,0
läkitama,lä-ki-ta-ma,föpataga,2/3,6,N,0,3.9,8,1,1,810,185,23,1505,1737,1787,3343,689,584,1885,6147,0,0,1.35,-60,-57,0,-45,-70,-109,0,0,0,-112,121,0,0
läkitama,lä-ki-ta-ma,räpataga,2/3,6,N,0,3.35,8,3,2,810,185,23,1505,1737,1787,3343,689,584,1885,6147,0,0,0.8000000000000003,-58,-56,0,-45,-70,-109,0,0,0,-112,121,0,0
läkitama,lä-ki-ta-ma,räbataga,2/3,6,N,0,3.6,8,3,2,810,322,111,1505,1737,1787,3343,689,584,1885,6147,0,0,1.0500000000000003,-58,-56,0,92,18,-109,0,0,0,-112,121,0,0
laks,laks,loks,2/3,2,N,13,1.35,2,138,12,3,49,0,-7,0.40000000000000013,0,4,-4,0
laks,laks,leks,2/3,2,N,10,1.5,2,138,12,5,49,0,-10,0.55,0,4,-2,0
laks,laks,luks,2/3,2,N,13,1.35,2,138,6,1,49,0,-7,0.40000000000000013,0,-2,-6,0
laks,laks,liks,2/3,2,N,10,1.5,2,138,15,3,49,0,-10,0.55,0,7,-4,0
laks,laks,land,2/3,2,N,10,1.5,2,138,8,4,36,0,-10,0.55,0,0,-3,-13
laks,laks,lall,2/3,2,N,11,1.45,2,138,8,8,35,0,-9,0.5,0,0,1,-14
laks,laks,lalt,2/3,2,N,8,1.6,2,138,8,2,32,0,-12,0.6500000000000001,0,0,-5,-17
laks,laks,lang,2/3,2,N,7,1.65,2,138,8,3,18,0,-13,0.7,0,0,-4,-31
laks,laks,lakk,2/3,2,N,12,1.4,2,138,8,5,27,0,-8,0.44999999999999996,0,0,-2,-22
laks,laks,lart,2/3,2,N,8,1.6,2,138,8,3,19,0,-12,0.6500000000000001,0,0,-4,-30
lapselik,lap-se-lik,mõnselik,2/3,6,N,0,3.05,6,1077,166,48,27,379,2065,754,372,156,178,0,0,0.3999999999999999,-8,-30,-8,-14,0,0,0,0,0,0
lapselik,lap-se-lik,mõlselik,2/3,6,N,0,3.45,6,1077,166,62,12,379,2065,754,372,156,178,0,0,0.8000000000000003,-8,-30,6,-29,0,0,0,0,0,0
lapselik,lap-se-lik,mõpsegik,2/3,6,N,0,3.75,6,1077,166,54,41,379,2065,747,352,156,178,0,0,1.1,-8,-30,-2,0,0,0,-7,-20,0,0
lapselik,lap-se-lik,midselik,2/3,6,N,0,3.3,6,1077,149,5,17,379,2065,754,372,156,178,0,0,0.6499999999999999,-8,-47,-51,-24,0,0,0,0,0,0
lapselik,lap-se-lik,mimselik,2/3,6,N,0,3.5,6,1077,149,12,5,379,2065,754,372,156,178,0,0,0.8500000000000001,-8,-47,-44,-36,0,0,0,0,0,0
lapselik,lap-se-lik,migselik,2/3,6,N,0,3.5,6,1077,149,4,3,379,2065,754,372,156,178,0,0,0.8500000000000001,-8,-47,-52,-38,0,0,0,0,0,0
lapselik,lap-se-lik,mirselik,2/3,6,N,0,3.35,6,1077,149,88,24,379,2065,754,372,156,178,0,0,0.7000000000000002,-8,-47,32,-17,0,0,0,0,0,0
lapselik,lap-se-lik,mibselik,2/3,6,N,0,3.55,6,1077,149,5,2,379,2065,754,372,156,178,0,0,0.8999999999999999,-8,-47,-51,-39,0,0,0,0,0,0
lapselik,lap-se-lik,miptelik,2/3,6,N,0,3.65,6,1077,149,21,14,328,2065,754,372,156,178,0,0,1.0,-8,-47,-35,-27,-51,0,0,0,0,0
lapselik,lap-se-lik,mipsegik,2/3,6,N,0,3.7,6,1077,149,21,41,379,2065,747,352,156,178,0,0,1.0500000000000003,-8,-47,-35,0,0,0,-7,-20,0,0
laug,laug,laeg,2/3,2,N,6,1.7,2,138,7,4,19,0,-5,0.34999999999999987,0,-2,2,0
laug,laug,laig,2/3,2,N,10,1.5,2,138,7,1,19,0,-1,0.1499999999999999,0,-2,-1,0
laug,laug,loeg,2/3,2,N,9,1.55,2,138,6,1,19,0,-2,0.19999999999999996,0,-3,-1,0
laug,laug,laag,2/3,2,N,5,1.75,2,138,3,1,19,0,-6,0.3999999999999999,0,-6,-1,0
laug,laug,laur,2/3,2,N,11,1.45,2,138,9,2,32,0,0,0.09999999999999987,0,0,0,13
laug,laug,lauk,2/3,2,N,11,1.45,2,138,9,2,33,0,0,0.09999999999999987,0,0,0,14
laug,laug,vaug,2/3,2,N,4,1.8,2,109,1,2,19,0,-7,0.44999999999999996,-29,-8,0,0
laug,laug,paug,2/3,2,N,7,1.65,2,175,3,2,19,0,-4,0.2999999999999998,37,-6,0,0
laug,laug,raug,2/3,2,N,4,1.8,2,86,10,2,19,0,-7,0.44999999999999996,-52,1,0,0
laug,laug,laun,2/3,2,N,13,1.35,2,138,9,3,80,0,2,0.0,0,0,1,61
logu,lo-gu,mugu,2/3,2,N,10,1.5,4,792,90,367,462,212,674,4323,0,5,-0.1499999999999999,-45,50,44,0,0,0,0
logu,lo-gu,vugu,2/3,2,N,4,1.8,4,812,4,367,462,212,674,4323,0,-1,0.15000000000000013,-25,-36,44,0,0,0,0
logu,lo-gu,mõgu,2/3,2,N,5,1.75,4,792,109,205,462,212,674,4323,0,0,0.10000000000000009,-45,69,-118,0,0,0,0
logu,lo-gu,megu,2/3,2,N,7,1.65,4,792,62,427,462,212,674,4323,0,2,0.0,-45,22,104,0,0,0,0
logu,lo-gu,moku,2/3,2,N,3,1.85,4,792,23,323,344,219,674,4323,0,-2,0.20000000000000018,-45,-17,0,-118,7,0,0
logu,lo-gu,mosu,2/3,2,N,1,1.95,4,792,23,323,543,243,674,4323,0,-4,0.30000000000000004,-45,-17,0,81,31,0,0
logu,lo-gu,momu,2/3,2,N,1,1.95,4,792,23,323,341,102,674,4323,0,-4,0.30000000000000004,-45,-17,0,-121,-110,0,0
logu,lo-gu,motu,2/3,2,N,4,1.8,4,792,23,323,566,307,674,4323,0,-1,0.15000000000000013,-45,-17,0,104,95,0,0
logu,lo-gu,monu,2/3,2,N,6,1.7,4,792,23,323,532,228,674,4323,0,1,0.050000000000000044,-45,-17,0,70,16,0,0
logu,lo-gu,modu,2/3,2,N,6,1.7,4,792,23,323,537,239,674,4323,0,1,0.050000000000000044,-45,-17,0,75,27,0,0
lõikama,lõi-ka-ma,lilbama,2/3,5,N,0,2.75,6,1085,153,216,12,182,3208,1226,807,2585,7557,0,-2,0.8,0,25,28,-10,-30,0,0,0,0,0
lõikama,lõi-ka-ma,lelbama,2/3,5,N,1,2.65,6,1085,103,164,12,182,3208,1226,807,2585,7557,0,-1,0.7,0,-25,-24,-10,-30,0,0,0,0,0
lõikama,lõi-ka-ma,milkama,2/3,5,N,1,2.6,6,1077,149,216,42,212,3208,1226,807,2585,7557,0,-1,0.6500000000000001,-8,21,28,20,0,0,0,0,0,0
lõikama,lõi-ka-ma,minkama,2/3,5,N,0,2.65,6,1077,149,247,30,212,3208,1226,807,2585,7557,0,-2,0.7,-8,21,59,8,0,0,0,0,0,0
lõikama,lõi-ka-ma,melkama,2/3,5,N,0,2.65,6,1077,84,164,42,212,3208,1226,807,2585,7557,0,-2,0.7,-8,-44,-24,20,0,0,0,0,0,0
lõikama,lõi-ka-ma,lelhama,2/3,5,N,0,2.75,6,1085,103,164,2,172,3208,1226,807,2585,7557,0,-2,0.8,0,-25,-24,-20,-40,0,0,0,0,0
lõikama,lõi-ka-ma,lilhama,2/3,5,N,0,2.8,6,1085,153,216,2,172,3208,1226,807,2585,7557,0,-2,0.8499999999999999,0,25,28,-20,-40,0,0,0,0,0
lõikama,lõi-ka-ma,munkama,2/3,5,N,0,2.75,6,1077,82,78,30,212,3208,1226,807,2585,7557,0,-2,0.8,-8,-46,-110,8,0,0,0,0,0,0
lõikama,lõi-ka-ma,muhkama,2/3,5,N,1,2.35,6,1077,82,102,110,212,3208,1226,807,2585,7557,0,-1,0.40000000000000013,-8,-46,-86,88,0,0,0,0,0,0
lõikama,lõi-ka-ma,murkama,2/3,5,N,1,2.55,6,1077,82,92,55,212,3208,1226,807,2585,7557,0,-1,0.5999999999999999,-8,-46,-96,33,0,0,0,0,0,0
lõpetama,lõ-pe-ta-ma,müjetaga,2/3,6,N,0,3.4,8,607,12,347,301,72,1368,1737,1787,3343,689,584,1885,6147,0,-4,1.7,1,-48,60,116,-22,0,0,0,0,-112,121,0,0
lõpetama,lõ-pe-ta-ma,müjutama,2/3,6,N,1,2.7,8,607,12,347,301,183,1459,1737,1787,3343,801,463,1885,6147,0,-3,1.0000000000000002,1,-48,60,116,89,91,0,0,0,0,0,0,0
lõpetama,lõ-pe-ta-ma,müputaga,2/3,6,N,0,3.25,8,607,12,347,185,53,1459,1737,1787,3343,689,584,1885,6147,0,-4,1.55,1,-48,60,0,-41,91,0,0,0,-112,121,0,0
lõpetama,lõ-pe-ta-ma,mükutama,2/3,6,N,0,2.95,8,607,12,347,230,157,1459,1737,1787,3343,801,463,1885,6147,0,-4,1.2500000000000002,1,-48,60,45,63,91,0,0,0,0,0,0,0
lõpetama,lõ-pe-ta-ma,müketaga,2/3,6,N,0,3.25,8,607,12,347,230,85,1368,1737,1787,3343,689,584,1885,6147,0,-4,1.55,1,-48,60,45,-9,0,0,0,0,-112,121,0,0
lõpetama,lõ-pe-ta-ma,mõjutaga,2/3,6,N,2,2.5,8,607,74,287,301,183,1459,1737,1787,3343,689,584,1885,6147,0,-2,0.8,1,14,0,116,89,91,0,0,0,-112,121,0,0
lõpetama,lõ-pe-ta-ma,mõkutaga,2/3,6,N,0,2.9,8,607,74,287,230,157,1459,1737,1787,3343,689,584,1885,6147,0,-4,1.2,1,14,0,45,63,91,0,0,0,-112,121,0,0
lõpetama,lõ-pe-ta-ma,lükutaga,2/3,6,N,0,3.0,8,606,25,347,230,157,1459,1737,1787,3343,689,584,1885,6147,0,-4,1.3,0,-35,60,45,63,91,0,0,0,-112,121,0,0
lõpetama,lõ-pe-ta-ma,lüjutaga,2/3,6,N,0,3.0,8,606,25,347,301,183,1459,1737,1787,3343,689,584,1885,6147,0,-4,1.3,0,-35,60,116,89,91,0,0,0,-112,121,0,0
lõpetama,lõ-pe-ta-ma,hõkutada,2/3,6,N,0,2.7,8,377,11,287,230,157,1459,1737,1787,3343,940,439,1885,6147,0,-4,1.0000000000000002,-229,-49,0,45,63,91,0,0,0,139,-24,0,0
loterii,lo-te-rii,lumerei,2/3,5,N,0,2.95,6,1085,83,707,624,298,2065,312,21,6,7557,0,-1,0.20000000000000018,0,35,14,-58,-30,0,0,10,-2,0
loterii,lo-te-rii,lumerai,2/3,5,N,0,2.85,6,1085,83,707,624,298,2065,312,7,1,7557,0,-1,0.10000000000000009,0,35,14,-58,-30,0,0,-4,-7,0
loterii,lo-te-rii,lumeroo,2/3,5,N,0,3.6,6,1085,83,707,624,298,2065,312,6,4,7557,0,-1,0.8500000000000001,0,35,14,-58,-30,0,0,-5,-4,0
loterii,lo-te-rii,momerei,2/3,5,N,0,2.95,6,1077,29,693,624,298,2065,312,21,6,7557,0,-1,0.20000000000000018,-8,-19,0,-58,-30,0,0,10,-2,0
loterii,lo-te-rii,momeroo,2/3,5,N,0,3.9,6,1077,29,693,624,298,2065,312,6,4,7557,0,-1,1.15,-8,-19,0,-58,-30,0,0,-5,-4,0
loterii,lo-te-rii,momerai,2/3,5,N,0,3.0,6,1077,29,693,624,298,2065,312,7,1,7557,0,-1,0.25,-8,-19,0,-58,-30,0,0,-4,-7,0
loterii,lo-te-rii,muterai,2/3,5,N,0,3.0,6,1077,82,707,682,328,2065,312,7,1,7557,0,-1,0.25,-8,34,14,0,0,0,0,-4,-7,0
loterii,lo-te-rii,muterei,2/3,5,N,0,3.0,6,1077,82,707,682,328,2065,312,21,6,7557,0,-1,0.25,-8,34,14,0,0,0,0,10,-2,0
loterii,lo-te-rii,muteroo,2/3,5,N,0,3.8,6,1077,82,707,682,328,2065,312,6,4,7557,0,-1,1.0499999999999998,-8,34,14,0,0,0,0,-5,-4,0
loterii,lo-te-rii,mumerii,2/3,5,N,0,3.0,6,1077,82,707,624,298,2065,312,11,8,7557,0,-1,0.25,-8,34,14,-58,-30,0,0,0,0,0
lugema,lu-ge-ma,monema,2/3,4,N,2,2.25,6,1077,29,693,831,288,2065,1226,807,2585,7557,0,-1,0.5,-8,-54,-14,39,-8,0,0,0,0,0
lugema,lu-ge-ma,mohema,2/3,4,N,0,2.3,6,1077,29,693,798,301,2065,1226,807,2585,7557,0,-3,0.5499999999999998,-8,-54,-14,6,5,0,0,0,0,0
lugema,lu-ge-ma,museda,2/3,4,N,0,2.1,6,1077,82,707,875,379,2065,1323,762,2585,7557,0,-3,0.3500000000000001,-8,-1,0,83,83,0,97,-45,0,0
lugema,lu-ge-ma,muteda,2/3,4,N,0,2.1,6,1077,82,707,682,328,2065,1323,762,2585,7557,0,-3,0.3500000000000001,-8,-1,0,-110,32,0,97,-45,0,0
lugema,lu-ge-ma,muheda,2/3,4,N,1,1.95,6,1077,82,707,798,301,2065,1323,762,2585,7557,0,-2,0.19999999999999996,-8,-1,0,6,5,0,97,-45,0,0
lugema,lu-ge-ma,muneda,2/3,4,N,0,2.0,6,1077,82,707,831,288,2065,1323,762,2585,7557,0,-3,0.25,-8,-1,0,39,-8,0,97,-45,0,0
lugema,lu-ge-ma,mudeda,2/3,4,N,0,2.05,6,1077,82,707,816,225,2065,1323,762,2585,7557,0,-3,0.2999999999999998,-8,-1,0,24,-71,0,97,-45,0,0
lugema,lu-ge-ma,modema,2/3,4,N,1,2.3,6,1077,29,693,816,225,2065,1226,807,2585,7557,0,-2,0.5499999999999998,-8,-54,-14,24,-71,0,0,0,0,0
lugema,lu-ge-ma,motema,2/3,4,N,0,2.4,6,1077,29,693,682,328,2065,1226,807,2585,7557,0,-3,0.6499999999999999,-8,-54,-14,-110,32,0,0,0,0,0
lugema,lu-ge-ma,mogeda,2/3,4,N,1,2.25,6,1077,29,693,792,296,2065,1323,762,2585,7557,0,-2,0.5,-8,-54,-14,0,0,0,97,-45,0,0
luud,luud,laod,2/3,2,N,10,1.5,2,138,4,4,107,0,-2,0.19999999999999996,0,-1,-2,0
luud,luud,laid,2/3,2,N,19,1.05,2,138,7,4,107,0,7,-0.25,0,2,-2,0
luud,luud,leed,2/3,2,N,12,1.4,2,138,1,5,107,0,0,0.09999999999999987,0,-4,-1,0
luud,luud,luid,2/3,2,N,14,1.3,2,138,2,6,107,0,2,0.0,0,-3,0,0
luud,luud,leod,2/3,2,N,7,1.65,2,138,1,3,107,0,-5,0.34999999999999987,0,-4,-3,0
luud,luud,laed,2/3,2,N,10,1.5,2,138,7,2,107,0,-2,0.19999999999999996,0,2,-4,0
luud,luud,lead,2/3,2,N,14,1.3,2,138,1,7,107,0,2,0.0,0,-4,1,0
luud,luud,liid,2/3,2,N,20,1.0,2,138,8,7,107,0,8,-0.30000000000000004,0,3,1,0
luud,luud,vuud,2/3,2,N,7,1.65,2,109,1,6,107,0,-5,0.34999999999999987,-29,-4,0,0
luud,luud,luun,2/3,2,N,5,1.75,2,138,5,1,80,0,-7,0.44999999999999996,0,0,-5,-27
madal,ma-dal,vasal,2/3,3,N,3,1.85,4,812,222,730,543,298,156,535,0,0,0.10000000000000009,20,63,0,6,20,0,0
madal,ma-dal,vadab,2/3,3,N,3,1.85,4,812,222,730,537,278,209,551,0,0,0.10000000000000009,20,63,0,0,0,53,16
madal,ma-dal,vadil,2/3,3,N,0,2.0,4,812,222,730,537,257,98,535,0,-3,0.25,20,63,0,0,-21,-58,0
madal,ma-dal,ladab,2/3,3,N,1,1.95,4,837,126,730,537,278,209,551,0,-2,0.19999999999999996,45,-33,0,0,0,53,16
madal,ma-dal,ladil,2/3,3,N,0,2.0,4,837,126,730,537,257,98,535,0,-3,0.25,45,-33,0,0,-21,-58,0
madal,ma-dal,lanal,2/3,3,N,5,1.75,4,837,126,730,532,293,156,535,0,2,0.0,45,-33,0,-5,15,0,0
madal,ma-dal,lasal,2/3,3,N,3,1.85,4,837,126,730,543,298,156,535,0,0,0.10000000000000009,45,-33,0,6,20,0,0
madal,ma-dal,manel,2/3,3,N,2,1.9,4,792,159,730,532,239,196,535,0,-1,0.1499999999999999,0,0,0,-5,-39,40,0
madal,ma-dal,manil,2/3,3,N,2,1.9,4,792,159,730,532,221,98,535,0,-1,0.1499999999999999,0,0,0,-5,-57,-58,0
madal,ma-dal,manab,2/3,3,N,3,1.85,4,792,159,730,532,293,209,551,0,0,0.10000000000000009,0,0,0,-5,15,53,16
mainekas,mai-ne-kas,leigekas,2/3,6,N,0,2.95,6,1085,32,172,792,296,2065,954,385,727,1933,0,0,0.30000000000000027,8,10,-21,-39,8,0,0,0,0,0
mainekas,mai-ne-kas,leidekas,2/3,6,N,0,2.95,6,1085,32,172,816,225,2065,954,385,727,1933,0,0,0.30000000000000027,8,10,-21,-15,-63,0,0,0,0,0
mainekas,mai-ne-kas,leihekas,2/3,6,N,0,3.0,6,1085,32,172,798,301,2065,954,385,727,1933,0,0,0.3500000000000001,8,10,-21,-33,13,0,0,0,0,0
mainekas,mai-ne-kas,leegekas,2/3,6,N,0,3.1,6,1085,9,244,792,296,2065,954,385,727,1933,0,0,0.4500000000000002,8,-13,51,-39,8,0,0,0,0,0
mainekas,mai-ne-kas,leedekas,2/3,6,N,0,3.05,6,1085,9,244,816,225,2065,954,385,727,1933,0,0,0.3999999999999999,8,-13,51,-15,-63,0,0,0,0,0
mainekas,mai-ne-kas,leehekas,2/3,6,N,0,3.2,6,1085,9,244,798,301,2065,954,385,727,1933,0,0,0.5500000000000003,8,-13,51,-33,13,0,0,0,0,0
mainekas,mai-ne-kas,laugekas,2/3,6,N,0,2.7,6,1085,31,167,792,296,2065,954,385,727,1933,0,0,0.050000000000000266,8,9,-26,-39,8,0,0,0,0,0
mainekas,mai-ne-kas,lauhekas,2/3,6,N,0,3.0,6,1085,31,167,798,301,2065,954,385,727,1933,0,0,0.3500000000000001,8,9,-26,-33,13,0,0,0,0,0
mainekas,mai-ne-kas,laudekas,2/3,6,N,0,2.9,6,1085,31,167,816,225,2065,954,385,727,1933,0,0,0.25,8,9,-26,-15,-63,0,0,0,0,0
mainekas,mai-ne-kas,lausekas,2/3,6,N,0,2.7,6,1085,31,167,875,379,2065,954,385,727,1933,0,0,0.050000000000000266,8,9,-26,44,91,0,0,0,0,0
meeldima,meel-di-ma,muuktima,2/3,6,N,0,2.85,6,1077,48,6,56,301,3050,1226,807,2585,7557,0,-2,0.9500000000000002,0,-46,-46,-47,18,0,0,0,0,0
meeldima,meel-di-ma,muukkima,2/3,6,N,0,3.0,6,1077,48,6,152,244,3050,1226,807,2585,7557,0,-2,1.1,0,-46,-46,49,-39,0,0,0,0,0
meeldima,meel-di-ma,muurvima,2/3,6,N,0,2.85,6,1077,48,7,141,259,3050,1226,807,2585,7557,0,-2,0.9500000000000002,0,-46,-45,38,-24,0,0,0,0,0
meeldima,meel-di-ma,muurtima,2/3,6,N,0,2.75,6,1077,48,7,66,301,3050,1226,807,2585,7557,0,-2,0.8500000000000001,0,-46,-45,-37,18,0,0,0,0,0
meeldima,meel-di-ma,muurgima,2/3,6,N,0,2.85,6,1077,48,7,109,339,3050,1226,807,2585,7557,0,-2,0.9500000000000002,0,-46,-45,6,56,0,0,0,0,0
meeldima,meel-di-ma,muurkima,2/3,6,N,0,2.75,6,1077,48,7,55,244,3050,1226,807,2585,7557,0,-2,0.8500000000000001,0,-46,-45,-48,-39,0,0,0,0,0
meeldima,meel-di-ma,muuttima,2/3,6,N,0,2.85,6,1077,48,8,112,301,3050,1226,807,2585,7557,0,-2,0.9500000000000002,0,-46,-44,9,18,0,0,0,0,0
meeldima,meel-di-ma,muungima,2/3,6,N,0,2.9,6,1077,48,6,152,339,3050,1226,807,2585,7557,0,-2,1.0,0,-46,-46,49,56,0,0,0,0,0
meeldima,meel-di-ma,muuntima,2/3,6,N,0,2.9,6,1077,48,6,63,301,3050,1226,807,2585,7557,0,-2,1.0,0,-46,-46,-40,18,0,0,0,0,0
meeldima,meel-di-ma,muuskima,2/3,6,N,0,2.9,6,1077,48,5,119,244,3050,1226,807,2585,7557,0,-2,1.0,0,-46,-47,16,-39,0,0,0,0,0
mõhn,mõhn,mõõm,2/3,2,N,4,1.8,2,152,9,2,2,0,1,0.050000000000000044,0,0,-1,-1
mõhn,mõhn,mõõr,2/3,2,N,2,1.9,2,152,9,1,1,0,-1,0.1499999999999999,0,0,-2,-2
mõhn,mõhn,mõõp,2/3,2,N,1,1.95,2,152,9,1,1,0,-2,0.19999999999999996,0,0,-2,-2
mõhn,mõhn,mõit,2/3,2,N,6,1.7,2,152,9,2,2,0,3,-0.050000000000000044,0,0,-1,-1
mõhn,mõhn,mõrs,2/3,2,N,7,1.65,2,152,9,1,3,0,4,-0.10000000000000009,0,0,-2,0
mõhn,mõhn,mõel,2/3,2,N,6,1.7,2,152,9,2,2,0,3,-0.050000000000000044,0,0,-1,-1
mõhn,mõhn,mõib,2/3,2,N,2,1.9,2,152,9,1,1,0,-1,0.1499999999999999,0,0,-2,-2
mõhn,mõhn,mõug,2/3,2,N,1,1.95,2,152,9,1,1,0,-2,0.19999999999999996,0,0,-2,-2
mõhn,mõhn,mõul,2/3,2,N,5,1.75,2,152,9,1,1,0,2,0.0,0,0,-2,-2
mõhn,mõhn,mõtv,2/3,2,N,3,1.85,2,152,9,1,2,0,0,0.10000000000000009,0,0,-2,-1
muda,mu-da,muri,2/3,2,N,15,1.25,4,792,90,367,529,295,1207,4323,0,3,-0.050000000000000044,0,0,0,-8,17,-10,0
muda,mu-da,lusa,2/3,2,N,11,1.45,4,837,40,367,543,298,1217,4323,0,-1,0.1499999999999999,45,-50,0,6,20,0,0
muda,mu-da,luna,2/3,2,N,9,1.55,4,837,40,367,532,293,1217,4323,0,-3,0.25,45,-50,0,-5,15,0,0
muda,mu-da,ludi,2/3,2,N,3,1.85,4,837,40,367,537,257,1207,4323,0,-9,0.55,45,-50,0,0,-21,-10,0
muda,mu-da,leda,2/3,2,N,10,1.5,4,837,74,427,537,278,1217,4323,0,-2,0.19999999999999996,45,-16,60,0,0,0,0
muda,mu-da,loda,2/3,2,N,6,1.7,4,837,40,323,537,278,1217,4323,0,-6,0.3999999999999999,45,-50,-44,0,0,0,0
muda,mu-da,veda,2/3,2,N,11,1.45,4,812,58,427,537,278,1217,4323,0,-1,0.1499999999999999,20,-32,60,0,0,0,0
muda,mu-da,muni,2/3,2,N,15,1.25,4,792,90,367,532,221,1207,4323,0,3,-0.050000000000000044,0,0,0,-5,-57,-10,0
muda,mu-da,medi,2/3,2,N,4,1.8,4,792,62,427,537,257,1207,4323,0,-8,0.5,0,-28,60,0,-21,-10,0
muda,mu-da,mesa,2/3,2,N,8,1.6,4,792,62,427,543,298,1217,4323,0,-4,0.30000000000000004,0,-28,60,6,20,0,0
mudane,mu-da-ne,logane,2/3,4,N,0,2.45,6,1085,48,693,792,314,3208,1129,518,2730,7557,0,0,0.25,8,-34,-14,-24,-25,0,0,0,0,0
mudane,mu-da-ne,losane,2/3,4,N,0,2.45,6,1085,48,693,875,380,3208,1129,518,2730,7557,0,0,0.25,8,-34,-14,59,41,0,0,0,0,0
mudane,mu-da-ne,lonane,2/3,4,N,1,2.35,6,1085,48,693,831,449,3208,1129,518,2730,7557,0,1,0.1499999999999999,8,-34,-14,15,110,0,0,0,0,0
mudane,mu-da-ne,mehana,2/3,4,N,1,2.45,6,1077,84,934,798,172,3208,1129,316,2585,7557,0,1,0.25,0,2,227,-18,-167,0,0,-202,-145,0
mudane,mu-da-ne,memana,2/3,4,N,0,2.45,6,1077,84,934,624,532,3208,1129,316,2585,7557,0,0,0.25,0,2,227,-192,193,0,0,-202,-145,0
mudane,mu-da-ne,memine,2/3,4,N,2,1.9,6,1077,84,934,624,386,3050,1129,518,2730,7557,0,2,-0.30000000000000027,0,2,227,-192,47,-158,0,0,0,0
